scenario,n,replication,status,method,bandwidth_multiplier,coordinate,coordinate_name,estimate,target,target_mcse,error,squared_error,estimated_se,coverage_95,interval_width_95,curvature_min_eigenvalue,fit_seconds,fit_initialization,fit_classification_objective,fit_objective_gap,fit_admissible_candidates,fit_total_candidates,fit_selected_admissible,fit_minimum_weight,minimum_kernel_support,bandwidth_diagnostics,boundary_shrinkage_factor,raw_generalized_boundary_eigenvalue,error_message
nsn_p2_moderate_balanced,2000,90,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.880367989069782,kmeans,-3.2221804929764737,0.0309033754952543,4.0,4.0,True,0.4755,,,1.0,1.8635924032437583,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0415827.
nsn_p2_moderate_balanced,2000,90,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,3.880367989069782,kmeans,-3.2221804929764737,0.0309033754952543,4.0,4.0,True,0.4755,,,1.0,1.555160424780507,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0160051.
nsn_p2_moderate_balanced,2000,95,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.876250289962627,kmeans,-3.2502529955647743,0.0,4.0,4.0,True,0.4845,,,1.0,1.6316090887879366,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0071185.
nsn_p2_moderate_balanced,2000,95,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.876250289962627,kmeans,-3.2502529955647743,0.0,4.0,4.0,True,0.4845,,,1.0,1.3756489846191626,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00310736.
nsn_p2_moderate_balanced,2000,95,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,3.876250289962627,kmeans,-3.2502529955647743,0.0,4.0,4.0,True,0.4845,,,1.0,1.0929553646232673,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00066358.
nsn_p2_moderate_balanced,2000,112,fit_or_naive_failed,fit,,,,,,,,,,,,,19.36189662804827,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00213894.
nsn_p2_moderate_balanced,2000,118,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,4.047614112030715,kmeans,-3.2906539336351988,0.0,4.0,4.0,True,0.492,,,1.0,1.1284342117588173,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00136529.
nsn_p2_moderate_balanced,2000,146,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.657873208052479,kmeans,-3.2564947623227907,0.0,4.0,4.0,True,0.492,,,1.0,1.0610490942327595,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000872878.
nsn_p2_moderate_balanced,2000,210,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.184922939981334,kmeans,-3.248155129480395,0.0164978968116651,4.0,4.0,True,0.4915,,,1.0,1.047602575985535,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000718742.
nsn_p2_moderate_balanced,2000,315,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.180258897948079,kmeans,-3.218331699148002,0.0168697864369788,4.0,4.0,True,0.496,,,1.0,1.076750254791957,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000806921.
nsn_p2_moderate_balanced,2000,334,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.1999697469873354,gmm,-3.2277509061956144,9.866207698827624e-06,4.0,4.0,True,0.497,,,1.0,1.355137533119697,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00424859.
nsn_p2_moderate_balanced,2000,334,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.1999697469873354,gmm,-3.2277509061956144,9.866207698827624e-06,4.0,4.0,True,0.497,,,1.0,1.0782423586833203,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000591136.
nsn_p2_moderate_balanced,2000,463,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.668164230999537,kmeans,-3.263800248270076,0.0277941445791967,4.0,4.0,True,0.491,,,1.0,1.6601504561826703,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0904097.
nsn_p2_moderate_balanced,2000,463,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.668164230999537,kmeans,-3.263800248270076,0.0277941445791967,4.0,4.0,True,0.491,,,1.0,1.349436031058679,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0146136.
nsn_p2_moderate_balanced,2000,463,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,3.668164230999537,kmeans,-3.263800248270076,0.0277941445791967,4.0,4.0,True,0.491,,,1.0,1.0766353459738065,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0012514.
nsn_p2_moderate_balanced,2000,490,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.7943422970129177,kmeans,-3.2405684365864658,0.0230345737637049,4.0,4.0,True,0.4915,,,1.0,1.8574983460627723,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00958602.
nsn_p2_moderate_balanced,2000,490,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.7943422970129177,kmeans,-3.2405684365864658,0.0230345737637049,4.0,4.0,True,0.4915,,,1.0,1.606740885221968,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00517305.
nsn_p2_moderate_balanced,2000,490,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,3.7943422970129177,kmeans,-3.2405684365864658,0.0230345737637049,4.0,4.0,True,0.4915,,,1.0,1.1741702720569434,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00104848.
nsn_p2_moderate_balanced,2000,491,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.713953612954356,kmeans,-3.26999536030868,0.0,4.0,4.0,True,0.489,,,1.0,2.0741999837061145,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0143212.
nsn_p2_moderate_balanced,2000,491,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.713953612954356,kmeans,-3.26999536030868,0.0,4.0,4.0,True,0.489,,,1.0,1.656896825697686,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00476032.
nsn_p2_moderate_balanced,2000,491,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,3.713953612954356,kmeans,-3.26999536030868,0.0,4.0,4.0,True,0.489,,,1.0,1.1529675839386515,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000669131.
nsn_p2_moderate_balanced,2000,500,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,8.700284008984454,kmeans,-3.2510936665904984,0.0,4.0,4.0,True,0.492,,,1.0,1.419129558743757,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00344742.
nsn_p2_moderate_balanced,2000,500,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,8.700284008984454,kmeans,-3.2510936665904984,0.0,4.0,4.0,True,0.492,,,1.0,1.0716517381251418,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00037594.
nsn_p2_moderate_balanced,2000,536,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,3.3422444589668885,kmeans,-3.2707247104885573,0.0,4.0,4.0,True,0.497,,,1.0,1.2994772443710092,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00196258.
nsn_p2_moderate_balanced,2000,639,fit_or_naive_failed,fit,,,,,,,,,,,,,3.0999080829788,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000226622.
nsn_p2_moderate_balanced,2000,641,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.4119172589853406,kmeans,-3.245705150563316,0.0,4.0,4.0,True,0.4945,,,1.0,1.4107207115696134,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0173888.
nsn_p2_moderate_balanced,2000,641,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.4119172589853406,kmeans,-3.245705150563316,0.0,4.0,4.0,True,0.4945,,,1.0,1.1720784739301022,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00254412.
nsn_p2_moderate_balanced,2000,699,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.3085757839726284,kmeans,-3.2528427619269404,0.0,4.0,4.0,True,0.477,,,1.0,1.8178614853998485,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0226171.
nsn_p2_moderate_balanced,2000,699,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.3085757839726284,kmeans,-3.2528427619269404,0.0,4.0,4.0,True,0.477,,,1.0,1.572727506223326,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00782114.
nsn_p2_moderate_balanced,2000,699,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,3.3085757839726284,kmeans,-3.2528427619269404,0.0,4.0,4.0,True,0.477,,,1.0,1.1482137756781308,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00104027.
nsn_p2_moderate_balanced,2000,713,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.635471201967448,kmeans,-3.1947455366536333,0.0,4.0,4.0,True,0.4835,,,1.0,2.2767442383172813,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0697222.
nsn_p2_moderate_balanced,2000,713,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.635471201967448,kmeans,-3.1947455366536333,0.0,4.0,4.0,True,0.4835,,,1.0,1.715836055311481,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0124475.
nsn_p2_moderate_balanced,2000,713,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,3.635471201967448,kmeans,-3.1947455366536333,0.0,4.0,4.0,True,0.4835,,,1.0,1.1527787190812986,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00127777.
nsn_p2_moderate_balanced,2000,715,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.712786581949331,kmeans,-3.2640483236534457,0.0,4.0,4.0,True,0.4995,,,1.0,1.226354727039989,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00541884.
nsn_p2_moderate_balanced,2000,728,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.4425938290078197,kmeans,-3.229087963862197,0.0,4.0,4.0,True,0.478,,,1.0,4.46324580577645,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.480564.
nsn_p2_moderate_balanced,2000,728,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.4425938290078197,kmeans,-3.229087963862197,0.0,4.0,4.0,True,0.478,,,1.0,3.425046984931406,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.224282.
nsn_p2_moderate_balanced,2000,728,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,3.4425938290078197,kmeans,-3.229087963862197,0.0,4.0,4.0,True,0.478,,,1.0,2.3219179462439867,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0325724.
nsn_p2_moderate_balanced,2000,737,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.708511741016992,kmeans,-3.2739556508703016,0.0190568134777135,4.0,4.0,True,0.4905,,,1.0,1.423624046363139,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.108922.
nsn_p2_moderate_balanced,2000,737,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.708511741016992,kmeans,-3.2739556508703016,0.0190568134777135,4.0,4.0,True,0.4905,,,1.0,1.224303475019621,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0285027.
nsn_p2_moderate_balanced,2000,775,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.5089580229250714,kmeans,-3.2542449022214264,0.0,4.0,4.0,True,0.493,,,1.0,1.1189780538351424,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00129682.
nsn_p2_moderate_balanced,2000,775,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.5089580229250714,kmeans,-3.2542449022214264,0.0,4.0,4.0,True,0.493,,,1.0,1.0480131166583095,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000509034.
nsn_p2_moderate_balanced,2000,873,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.582641427987255,kmeans,-3.2640079293567443,0.0,4.0,4.0,True,0.4965,,,1.0,1.208896420876473,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00216834.
nsn_p2_moderate_balanced,2000,920,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,4.043468666961417,gmm,-3.215508029553393,0.0001027567642113,4.0,4.0,True,0.491,,,1.0,1.0669701312838815,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00137275.
nsn_p2_moderate_balanced,2000,922,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,3.639574381988496,kmeans,-3.206429913488565,0.0282360461788195,4.0,4.0,True,0.4965,,,1.0,1.1602406395072176,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00105568.
nsn_p2_moderate_balanced,2000,934,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.515736663946882,kmeans,-3.276250285877853,0.0,4.0,4.0,True,0.492,,,1.0,2.65670059733423,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0518507.
nsn_p2_moderate_balanced,2000,934,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.515736663946882,kmeans,-3.276250285877853,0.0,4.0,4.0,True,0.492,,,1.0,2.0257799742192564,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0104179.
nsn_p2_moderate_balanced,2000,934,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,3.515736663946882,kmeans,-3.276250285877853,0.0,4.0,4.0,True,0.492,,,1.0,1.3667751245529578,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00173699.
nsn_p2_moderate_balanced,2000,941,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.7003264860250056,gmm,-3.248931754583228,2.1344074730755835e-05,4.0,4.0,True,0.493,,,1.0,1.0251709225207988,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000753096.
nsn_p2_moderate_balanced,2000,941,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.7003264860250056,gmm,-3.248931754583228,2.1344074730755835e-05,4.0,4.0,True,0.493,,,1.0,1.0682667733099422,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00323689.
nsn_p2_moderate_balanced,2000,960,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,3.513436140026897,kmeans,-3.227938211753192,0.0,4.0,4.0,True,0.4885,,,1.0,1.7032833475500684,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.010608.
nsn_p2_moderate_balanced,2000,960,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,3.513436140026897,kmeans,-3.227938211753192,0.0,4.0,4.0,True,0.4885,,,1.0,1.3714505539024304,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00330183.
nsn_p2_moderate_balanced,500,18,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,0.8877642289735377,kmeans,-3.221324453911521,0.0,4.0,4.0,True,0.49,,,1.0,1.5613202923934653,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0244512.
nsn_p2_moderate_balanced,500,18,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,0.8877642289735377,kmeans,-3.221324453911521,0.0,4.0,4.0,True,0.49,,,1.0,1.6062676063468002,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0306082.
nsn_p2_moderate_balanced,500,18,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,0.8877642289735377,kmeans,-3.221324453911521,0.0,4.0,4.0,True,0.49,,,1.0,1.283705892474878,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00598353.
nsn_p2_moderate_balanced,500,69,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,0.9264169940724968,kmeans,-3.211551311508455,0.0,4.0,4.0,True,0.486,,,1.0,1.67688440668102,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.108963.
nsn_p2_moderate_balanced,500,69,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,0.9264169940724968,kmeans,-3.211551311508455,0.0,4.0,4.0,True,0.486,,,1.0,1.2804570452829591,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00889611.
nsn_p2_moderate_balanced,500,82,fit_or_naive_failed,fit,,,,,,,,,,,,,0.921056977007538,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00017986.
nsn_p2_moderate_balanced,500,91,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,1.281114375917241,kmeans,-3.311521044386072,0.0,4.0,4.0,True,0.496,,,1.0,1.2763170731677325,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00481966.
nsn_p2_moderate_balanced,500,91,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,1.281114375917241,kmeans,-3.311521044386072,0.0,4.0,4.0,True,0.496,,,1.0,1.2457513800190858,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00407791.
nsn_p2_moderate_balanced,500,96,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,1.027068282943219,kmeans,-3.2745791643144067,0.0,4.0,4.0,True,0.494,,,1.0,2.407475836910904,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0219574.
nsn_p2_moderate_balanced,500,96,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,1.027068282943219,kmeans,-3.2745791643144067,0.0,4.0,4.0,True,0.494,,,1.0,1.900037646381134,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00662167.
nsn_p2_moderate_balanced,500,96,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,1.027068282943219,kmeans,-3.2745791643144067,0.0,4.0,4.0,True,0.494,,,1.0,1.3124907781479869,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00139057.
nsn_p2_moderate_balanced,500,106,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,1.460217593004927,kmeans,-3.191053995045431,0.0,4.0,4.0,True,0.468,,,1.0,1.1796180753156496,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0190718.
nsn_p2_moderate_balanced,500,113,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,1.1410360099980608,kmeans,-3.2947527241168677,0.0012220470603079,4.0,4.0,True,0.476,,,1.0,1.3099164756397463,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0634873.
nsn_p2_moderate_balanced,500,113,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,1.1410360099980608,kmeans,-3.2947527241168677,0.0012220470603079,4.0,4.0,True,0.476,,,1.0,1.0204457071977242,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00085776.
nsn_p2_moderate_balanced,500,118,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,1.1417546620359644,kmeans,-3.2277405996496378,0.0203343837158422,4.0,4.0,True,0.478,,,1.0,1.13964518073592,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00383411.
nsn_p2_moderate_balanced,500,118,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,1.1417546620359644,kmeans,-3.2277405996496378,0.0203343837158422,4.0,4.0,True,0.478,,,1.0,1.042840757769001,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000916023.
nsn_p2_moderate_balanced,500,138,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,1.9268879509763792,kmeans,-3.246538613923061,0.0,4.0,4.0,True,0.462,,,1.0,1.007956919485165,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0012527.
nsn_p2_moderate_balanced,500,144,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,1.1355543850222602,kmeans,-3.197083854465704,0.0,4.0,4.0,True,0.464,,,1.0,1.2060835251389332,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00432775.
nsn_p2_moderate_balanced,500,144,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,1.1355543850222602,kmeans,-3.197083854465704,0.0,4.0,4.0,True,0.464,,,1.0,1.1960119779190364,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00400825.
nsn_p2_moderate_balanced,500,146,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,1.1356716300360858,kmeans,-3.191270721355623,0.0001159040740321,4.0,4.0,True,0.452,,,1.0,1.6501016522997998,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.437884.
nsn_p2_moderate_balanced,500,146,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,1.1356716300360858,kmeans,-3.191270721355623,0.0001159040740321,4.0,4.0,True,0.452,,,1.0,1.4055660574141668,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.266057.
nsn_p2_moderate_balanced,500,146,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,1.1356716300360858,kmeans,-3.191270721355623,0.0001159040740321,4.0,4.0,True,0.452,,,1.0,1.1409794579104844,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0849705.
nsn_p2_moderate_balanced,500,168,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,1.4660938389133662,kmeans,-3.2507701638949915,0.0413747029950233,4.0,4.0,True,0.496,,,1.0,1.0430294748514308,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00027185.
nsn_p2_moderate_balanced,500,170,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,1.140727838035673,kmeans,-3.1700596329806263,0.0,4.0,4.0,True,0.45,,,1.0,1.713867287974707,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.230494.
nsn_p2_moderate_balanced,500,170,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,1.140727838035673,kmeans,-3.1700596329806263,0.0,4.0,4.0,True,0.45,,,1.0,1.2960552276737958,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0252776.
nsn_p2_moderate_balanced,500,215,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,1.277373002958484,kmeans,-3.278231164563857,0.0,4.0,4.0,True,0.484,,,1.0,1.0033936761748916,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000183939.
nsn_p2_moderate_balanced,500,223,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,0.9586118130246176,kmeans,-3.2409708289717964,0.0,4.0,4.0,True,0.45,,,1.0,1.1460184565215583,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00795617.
nsn_p2_moderate_balanced,500,229,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,1.1212521099951118,kmeans,-3.2749637598024965,0.0132908598155445,4.0,4.0,True,0.486,,,1.0,1.8709180932141076,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.242119.
nsn_p2_moderate_balanced,500,229,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,1.1212521099951118,kmeans,-3.2749637598024965,0.0132908598155445,4.0,4.0,True,0.486,,,1.0,1.9033075383331468,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.262093.
nsn_p2_moderate_balanced,500,229,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,1.1212521099951118,kmeans,-3.2749637598024965,0.0132908598155445,4.0,4.0,True,0.486,,,1.0,1.507023581947131,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0528492.
